"Step","logistic - train_acc","logistic - train_acc__MIN","logistic - train_acc__MAX"
"18860","0.334375","0.334375","0.334375"
"18870","0.31875","0.31875","0.31875"
"18880","0.3390625","0.3390625","0.3390625"
"18890","0.3125","0.3125","0.3125"
"18900","0.34375","0.34375","0.34375"
"18910","0.33671875","0.33671875","0.33671875"
"18920","0.3359375","0.3359375","0.3359375"
"18930","0.3046875","0.3046875","0.3046875"
"18940","0.31953125","0.31953125","0.31953125"
"18950","0.33359375","0.33359375","0.33359375"
"18960","0.3359375","0.3359375","0.3359375"
"18970","0.31640625","0.31640625","0.31640625"
"18980","0.31328125","0.31328125","0.31328125"
"18990","0.3359375","0.3359375","0.3359375"
"19000","0.315625","0.315625","0.315625"
"19010","0.359375","0.359375","0.359375"
"19020","0.315625","0.315625","0.315625"
"19030","0.35234375","0.35234375","0.35234375"
"19040","0.309375","0.309375","0.309375"
"19050","0.3453125","0.3453125","0.3453125"
"19060","0.31640625","0.31640625","0.31640625"
"19070","0.32578125","0.32578125","0.32578125"
"19080","0.328125","0.328125","0.328125"
"19090","0.33515625","0.33515625","0.33515625"
"19100","0.32734375","0.32734375","0.32734375"
"19110","0.35234375","0.35234375","0.35234375"
"19120","0.34765625","0.34765625","0.34765625"
"19130","0.334375","0.334375","0.334375"
"19140","0.31328125","0.31328125","0.31328125"
"19150","0.32421875","0.32421875","0.32421875"
"19160","0.03671875","0.03671875","0.03671875"
"19170","0.3234375","0.3234375","0.3234375"
"19180","0.325","0.325","0.325"
"19190","0.328125","0.328125","0.328125"
"19200","0.3375","0.3375","0.3375"
"19210","0.31953125","0.31953125","0.31953125"
"19220","0.328125","0.328125","0.328125"
"19230","0.33515625","0.33515625","0.33515625"
"19240","0.31796875","0.31796875","0.31796875"
"19250","0.3","0.3","0.3"
"19260","0.31484375","0.31484375","0.31484375"
"19270","0.340625","0.340625","0.340625"
"19280","0.32265625","0.32265625","0.32265625"
"19290","0.32890625","0.32890625","0.32890625"
"19300","0.3296875","0.3296875","0.3296875"
"19310","0.3375","0.3375","0.3375"
"19320","0.290625","0.290625","0.290625"
"19330","0.3359375","0.3359375","0.3359375"
"19340","0.32421875","0.32421875","0.32421875"
"19350","0.33125","0.33125","0.33125"
"19360","0.31796875","0.31796875","0.31796875"
"19370","0.32578125","0.32578125","0.32578125"
"19380","0.32890625","0.32890625","0.32890625"
"19390","0.346875","0.346875","0.346875"
"19400","0.315625","0.315625","0.315625"
"19410","0.34921875","0.34921875","0.34921875"
"19420","0.32890625","0.32890625","0.32890625"
"19430","0.33359375","0.33359375","0.33359375"
"19440","0.33671875","0.33671875","0.33671875"
"19450","0.3203125","0.3203125","0.3203125"
"19460","0.32109375","0.32109375","0.32109375"
"19470","0.30546875","0.30546875","0.30546875"
"19480","0.3046875","0.3046875","0.3046875"
"19490","0.29375","0.29375","0.29375"
"19500","0.31171875","0.31171875","0.31171875"
"19510","0.3578125","0.3578125","0.3578125"
"19520","0.3140625","0.3140625","0.3140625"
"19530","0.33671875","0.33671875","0.33671875"
"19540","0.33828125","0.33828125","0.33828125"
"19550","0.33484375178813935","0.33484375178813935","0.33484375178813935"
"19560","0.321875","0.321875","0.321875"
"19570","0.3359375","0.3359375","0.3359375"
"19580","0.3421875","0.3421875","0.3421875"
"19590","0.31875","0.31875","0.31875"
"19600","0.33828125","0.33828125","0.33828125"
"19610","0.328125","0.328125","0.328125"
"19620","0.33125","0.33125","0.33125"
"19630","0.32578125","0.32578125","0.32578125"
"19640","0.3078125","0.3078125","0.3078125"
"19650","0.325","0.325","0.325"
"19660","0.34375","0.34375","0.34375"
"19670","0.34765625","0.34765625","0.34765625"
"19680","0.33046875","0.33046875","0.33046875"
"19690","0.34609375","0.34609375","0.34609375"
"19700","0.33203125","0.33203125","0.33203125"
"19710","0.32265625","0.32265625","0.32265625"
"19720","0.31875","0.31875","0.31875"
"19730","0.309375","0.309375","0.309375"
"19740","0.34375","0.34375","0.34375"
"19750","0.34765625","0.34765625","0.34765625"
"19760","0.32890625","0.32890625","0.32890625"
"19770","0.34453125","0.34453125","0.34453125"
"19780","0.3515625","0.3515625","0.3515625"
"19790","0.3234375","0.3234375","0.3234375"
"19800","0.32109375","0.32109375","0.32109375"
"19810","0.3125","0.3125","0.3125"
"19820","0.34609375","0.34609375","0.34609375"
"19830","0.31953125","0.31953125","0.31953125"
"19840","0.33515625","0.33515625","0.33515625"
"19850","0.34609375","0.34609375","0.34609375"
"19860","0.33046875","0.33046875","0.33046875"
"19870","0.32421875","0.32421875","0.32421875"
"19880","0.33984375","0.33984375","0.33984375"
"19890","0.3125","0.3125","0.3125"
"19900","0.3609375","0.3609375","0.3609375"
"19910","0.33828125","0.33828125","0.33828125"
"19920","0.32421875","0.32421875","0.32421875"
"19930","0.34375","0.34375","0.34375"
"19940","0.3390625","0.3390625","0.3390625"
"19950","0.284375","0.284375","0.284375"
"19960","0.32734375","0.32734375","0.32734375"
"19970","0.3140625","0.3140625","0.3140625"
"19980","0.32265625","0.32265625","0.32265625"
"19990","0.34296875","0.34296875","0.34296875"
"20000","0.3515625","0.3515625","0.3515625"
"20010","0.34296875","0.34296875","0.34296875"
"20020","0.31015625","0.31015625","0.31015625"
"20030","0.31953125","0.31953125","0.31953125"
"20040","0.3390625","0.3390625","0.3390625"
"20050","0.3140625","0.3140625","0.3140625"
"20060","0.30546875","0.30546875","0.30546875"
"20070","0.35703125","0.35703125","0.35703125"
"20080","0.315625","0.315625","0.315625"
"20090","0.3203125","0.3203125","0.3203125"
"20100","0.325","0.325","0.325"
"20110","0.34609375","0.34609375","0.34609375"
"20120","0.33125","0.33125","0.33125"
"20130","0.3421875","0.3421875","0.3421875"
"20140","0.31953125","0.31953125","0.31953125"
"20150","0.33359375","0.33359375","0.33359375"
"20160","0.31171875","0.31171875","0.31171875"
"20170","0.32109375","0.32109375","0.32109375"
"20180","0.33125","0.33125","0.33125"
"20190","0.32421875","0.32421875","0.32421875"
"20200","0.31640625","0.31640625","0.31640625"
"20210","0.3234375","0.3234375","0.3234375"
"20220","0.346875","0.346875","0.346875"
"20230","0.30703125","0.30703125","0.30703125"
"20240","0.325","0.325","0.325"
"20250","0.34140625","0.34140625","0.34140625"
"20260","0.33828125","0.33828125","0.33828125"
"20270","0.3140625","0.3140625","0.3140625"
"20280","0.32109375","0.32109375","0.32109375"
"20290","0.34296875","0.34296875","0.34296875"
"20300","0.3484375","0.3484375","0.3484375"
"20310","0.32265625","0.32265625","0.32265625"
"20320","0.3265625","0.3265625","0.3265625"
"20330","0.34375","0.34375","0.34375"
"20340","0.271875","0.271875","0.271875"
"20350","0.33671875","0.33671875","0.33671875"
"20360","0.31484375","0.31484375","0.31484375"
"20370","0.33046875","0.33046875","0.33046875"
"20380","0.3375","0.3375","0.3375"
"20390","0.33203125","0.33203125","0.33203125"
"20400","0.31640625","0.31640625","0.31640625"
"20410","0.3390625","0.3390625","0.3390625"
"20420","0.32109375","0.32109375","0.32109375"
"20430","0.33203125","0.33203125","0.33203125"
"20440","0.2953125","0.2953125","0.2953125"
"20450","0.3328125","0.3328125","0.3328125"
"20460","0.32265625","0.32265625","0.32265625"
"20470","0.3234375","0.3234375","0.3234375"
"20480","0.3359375","0.3359375","0.3359375"
"20490","0.33828125","0.33828125","0.33828125"
"20500","0.32578125","0.32578125","0.32578125"
"20510","0.3125","0.3125","0.3125"
"20520","0.34609375","0.34609375","0.34609375"
"20530","0.3234375","0.3234375","0.3234375"
"20540","0.34140625","0.34140625","0.34140625"
"20550","0.3390625","0.3390625","0.3390625"
"20560","0.32421875","0.32421875","0.32421875"
"20570","0.33828125","0.33828125","0.33828125"
"20580","0.32734375","0.32734375","0.32734375"
"20590","0.33671875","0.33671875","0.33671875"
"20600","0.346875","0.346875","0.346875"
"20610","0.33828125","0.33828125","0.33828125"
"20620","0.30859375","0.30859375","0.30859375"
"20630","0.3375","0.3375","0.3375"
"20640","0.3140625","0.3140625","0.3140625"
"20650","0.32578125","0.32578125","0.32578125"
"20660","0.33984375","0.33984375","0.33984375"
"20670","0.3375","0.3375","0.3375"
"20680","0.3265625","0.3265625","0.3265625"
"20690","0.32734375","0.32734375","0.32734375"
"20700","0.31875","0.31875","0.31875"
"20710","0.32109375","0.32109375","0.32109375"
"20720","0.309375","0.309375","0.309375"
"20730","0.22421875","0.22421875","0.22421875"
"20740","0.36328125","0.36328125","0.36328125"
"20750","0.33203125","0.33203125","0.33203125"
"20760","0.33515625","0.33515625","0.33515625"
"20770","0.32890625","0.32890625","0.32890625"
"20780","0.31484375","0.31484375","0.31484375"
"20790","0.31953125","0.31953125","0.31953125"
"20800","0.3296875","0.3296875","0.3296875"
"20810","0.31796875","0.31796875","0.31796875"
"20820","0.328125","0.328125","0.328125"
"20830","0.34140625","0.34140625","0.34140625"
"20840","0.3171875","0.3171875","0.3171875"
"20850","0.3375","0.3375","0.3375"
"20860","0.3390625","0.3390625","0.3390625"
"20870","0.33046875","0.33046875","0.33046875"
"20880","0.3375","0.3375","0.3375"
"20890","0.34140625","0.34140625","0.34140625"
"20900","0.32734375","0.32734375","0.32734375"
"20910","0.32109375","0.32109375","0.32109375"
"20920","0.31953125","0.31953125","0.31953125"
"20930","0.33984375","0.33984375","0.33984375"
"20940","0.32421875","0.32421875","0.32421875"
"20950","0.31953125","0.31953125","0.31953125"
"20960","0.34140625","0.34140625","0.34140625"
"20970","0.340625","0.340625","0.340625"
"20980","0.321875","0.321875","0.321875"
"20990","0.3046875","0.3046875","0.3046875"
"21000","0.35390625","0.35390625","0.35390625"
"21010","0.328125","0.328125","0.328125"
"21020","0.3359375","0.3359375","0.3359375"
"21030","0.31875","0.31875","0.31875"
"21040","0.33828125","0.33828125","0.33828125"
"21050","0.315625","0.315625","0.315625"
"21060","0.34140625","0.34140625","0.34140625"
"21070","0.35546875","0.35546875","0.35546875"
"21080","0.33046875","0.33046875","0.33046875"
"21090","0.32265625","0.32265625","0.32265625"
"21100","0.34921875","0.34921875","0.34921875"
"21110","0.29453125","0.29453125","0.29453125"
"21120","0.2109375","0.2109375","0.2109375"
"21130","0.315625","0.315625","0.315625"
"21140","0.325","0.325","0.325"
"21150","0.359375","0.359375","0.359375"
"21160","0.33984375","0.33984375","0.33984375"
"21170","0.3015625","0.3015625","0.3015625"
"21180","0.334375","0.334375","0.334375"
"21190","0.33515625","0.33515625","0.33515625"
"21200","0.31640625","0.31640625","0.31640625"
"21210","0.30625","0.30625","0.30625"
"21220","0.34453125","0.34453125","0.34453125"
"21230","0.32578125","0.32578125","0.32578125"
"21240","0.34609375","0.34609375","0.34609375"
"21250","0.3390625","0.3390625","0.3390625"
"21260","0.3109375","0.3109375","0.3109375"
"21270","0.33671875","0.33671875","0.33671875"
"21280","0.3015625","0.3015625","0.3015625"
"21290","0.33671875","0.33671875","0.33671875"
"21300","0.33046875","0.33046875","0.33046875"
"21310","0.334375","0.334375","0.334375"
"21320","0.34296875","0.34296875","0.34296875"
"21330","0.32109375","0.32109375","0.32109375"
"21340","0.32578125","0.32578125","0.32578125"
"21350","0.3328125","0.3328125","0.3328125"
"21360","0.321875","0.321875","0.321875"
"21370","0.33515625","0.33515625","0.33515625"
"21380","0.33359375","0.33359375","0.33359375"
"21390","0.3140625","0.3140625","0.3140625"
"21400","0.3375","0.3375","0.3375"
"21410","0.31328125","0.31328125","0.31328125"
"21420","0.3484375","0.3484375","0.3484375"
"21430","0.3234375","0.3234375","0.3234375"
"21440","0.35390625","0.35390625","0.35390625"
"21450","0.33125","0.33125","0.33125"
"21460","0.3328125","0.3328125","0.3328125"
"21470","0.33671875","0.33671875","0.33671875"
"21480","0.33828125","0.33828125","0.33828125"
"21490","0.31640625","0.31640625","0.31640625"
"21500","0.334375","0.334375","0.334375"
"21510","0.15390625","0.15390625","0.15390625"
"21520","0.33203125","0.33203125","0.33203125"
"21530","0.3265625","0.3265625","0.3265625"
"21540","0.33125","0.33125","0.33125"
"21550","0.31875","0.31875","0.31875"
"21560","0.34765625","0.34765625","0.34765625"
"21570","0.33125","0.33125","0.33125"
"21580","0.33984375","0.33984375","0.33984375"
"21590","0.34609375","0.34609375","0.34609375"
"21600","0.3375","0.3375","0.3375"
"21610","0.32578125","0.32578125","0.32578125"
"21620","0.31640625","0.31640625","0.31640625"
"21630","0.3203125","0.3203125","0.3203125"
"21640","0.3421875","0.3421875","0.3421875"
"21650","0.3359375","0.3359375","0.3359375"
"21660","0.325","0.325","0.325"
"21670","0.3359375","0.3359375","0.3359375"
"21680","0.33125","0.33125","0.33125"
"21690","0.32890625","0.32890625","0.32890625"
"21700","0.325","0.325","0.325"
"21710","0.34140625","0.34140625","0.34140625"
"21720","0.33828125","0.33828125","0.33828125"
"21730","0.328125","0.328125","0.328125"
"21740","0.334375","0.334375","0.334375"
"21750","0.334375","0.334375","0.334375"
"21760","0.34609375","0.34609375","0.34609375"
"21770","0.296875","0.296875","0.296875"
"21780","0.328125","0.328125","0.328125"
"21790","0.3515625","0.3515625","0.3515625"
"21800","0.33125","0.33125","0.33125"
"21810","0.33203125","0.33203125","0.33203125"
"21820","0.315625","0.315625","0.315625"
"21830","0.31875","0.31875","0.31875"
"21840","0.3171875","0.3171875","0.3171875"
"21850","0.3203125","0.3203125","0.3203125"
"21860","0.33984375","0.33984375","0.33984375"
"21870","0.34296875","0.34296875","0.34296875"
"21880","0.32890625","0.32890625","0.32890625"
"21890","0.34296875","0.34296875","0.34296875"
"21900","0.13125","0.13125","0.13125"
"21910","0.3234375","0.3234375","0.3234375"
"21920","0.35078125","0.35078125","0.35078125"
"21930","0.32265625","0.32265625","0.32265625"
"21940","0.3265625","0.3265625","0.3265625"
"21950","0.30625","0.30625","0.30625"
"21960","0.3203125","0.3203125","0.3203125"
"21970","0.325","0.325","0.325"
"21980","0.33046875","0.33046875","0.33046875"
"21990","0.321875","0.321875","0.321875"
"22000","0.36015625","0.36015625","0.36015625"
"22010","0.30859375","0.30859375","0.30859375"
"22020","0.35","0.35","0.35"
"22030","0.33125","0.33125","0.33125"
"22040","0.3328125","0.3328125","0.3328125"
"22050","0.325","0.325","0.325"
"22060","0.346875","0.346875","0.346875"
"22070","0.33515625","0.33515625","0.33515625"
"22080","0.3265625","0.3265625","0.3265625"
"22090","0.3265625","0.3265625","0.3265625"
"22100","0.33515625","0.33515625","0.33515625"
"22110","0.3578125","0.3578125","0.3578125"
"22120","0.33125","0.33125","0.33125"
"22130","0.34296875","0.34296875","0.34296875"
"22140","0.32265625","0.32265625","0.32265625"
"22150","0.34921875","0.34921875","0.34921875"
"22160","0.34453125","0.34453125","0.34453125"
"22170","0.30546875","0.30546875","0.30546875"
"22180","0.33046875","0.33046875","0.33046875"
"22190","0.33203125","0.33203125","0.33203125"
"22200","0.32109375","0.32109375","0.32109375"
"22210","0.33125","0.33125","0.33125"
"22220","0.33046875","0.33046875","0.33046875"
"22230","0.3109375","0.3109375","0.3109375"
"22240","0.3234375","0.3234375","0.3234375"
"22250","0.34140625","0.34140625","0.34140625"
"22260","0.325","0.325","0.325"
"22270","0.33984375","0.33984375","0.33984375"
"22280","0.34453125","0.34453125","0.34453125"
"22290","0.10078125","0.10078125","0.10078125"
"22300","0.315625","0.315625","0.315625"
"22310","0.31796875","0.31796875","0.31796875"
"22320","0.33046875","0.33046875","0.33046875"
"22330","0.32578125","0.32578125","0.32578125"
"22340","0.34140625","0.34140625","0.34140625"
"22350","0.3359375","0.3359375","0.3359375"
"22360","0.33125","0.33125","0.33125"
"22370","0.33046875","0.33046875","0.33046875"
"22380","0.32734375","0.32734375","0.32734375"
"22390","0.31640625","0.31640625","0.31640625"
"22400","0.3296875","0.3296875","0.3296875"
"22410","0.3359375","0.3359375","0.3359375"
"22420","0.3109375","0.3109375","0.3109375"
"22430","0.328125","0.328125","0.328125"
"22440","0.33671875","0.33671875","0.33671875"
"22450","0.328125","0.328125","0.328125"
"22460","0.3546875","0.3546875","0.3546875"
"22470","0.31796875","0.31796875","0.31796875"
"22480","0.35234375","0.35234375","0.35234375"
"22490","0.34765625","0.34765625","0.34765625"
"22500","0.33046875","0.33046875","0.33046875"
"22510","0.30859375","0.30859375","0.30859375"
"22520","0.31875","0.31875","0.31875"
"22530","0.3390625","0.3390625","0.3390625"
"22540","0.3234375","0.3234375","0.3234375"
"22550","0.33515625","0.33515625","0.33515625"
"22560","0.334375","0.334375","0.334375"
"22570","0.31953125","0.31953125","0.31953125"
"22580","0.30078125","0.30078125","0.30078125"
"22590","0.35703125","0.35703125","0.35703125"
"22600","0.3296875","0.3296875","0.3296875"
"22610","0.32109375","0.32109375","0.32109375"
"22620","0.33671875","0.33671875","0.33671875"
"22630","0.34140625","0.34140625","0.34140625"
"22640","0.31796875","0.31796875","0.31796875"
"22650","0.31484375","0.31484375","0.31484375"
"22660","0.3484375","0.3484375","0.3484375"
"22670","0.34453125","0.34453125","0.34453125"
"22680","0.06015625","0.06015625","0.06015625"
"22690","0.3359375","0.3359375","0.3359375"
"22700","0.33125","0.33125","0.33125"
"22710","0.3078125","0.3078125","0.3078125"
"22720","0.3265625","0.3265625","0.3265625"
"22730","0.33828125","0.33828125","0.33828125"
"22740","0.33984375","0.33984375","0.33984375"
"22750","0.3234375","0.3234375","0.3234375"
"22760","0.33515625","0.33515625","0.33515625"
"22770","0.321875","0.321875","0.321875"
"22780","0.33046875","0.33046875","0.33046875"
"22790","0.315625","0.315625","0.315625"
"22800","0.3","0.3","0.3"
"22810","0.328125","0.328125","0.328125"
"22820","0.33828125","0.33828125","0.33828125"
"22830","0.3265625","0.3265625","0.3265625"
"22840","0.3171875","0.3171875","0.3171875"
"22850","0.325","0.325","0.325"
"22860","0.3390625","0.3390625","0.3390625"
"22870","0.3234375","0.3234375","0.3234375"
"22880","0.35859375","0.35859375","0.35859375"
"22890","0.32109375","0.32109375","0.32109375"
"22900","0.3421875","0.3421875","0.3421875"
"22910","0.340625","0.340625","0.340625"
"22920","0.33515625","0.33515625","0.33515625"
"22930","0.33125","0.33125","0.33125"
"22940","0.34375","0.34375","0.34375"
"22950","0.3421875","0.3421875","0.3421875"
"22960","0.35859375","0.35859375","0.35859375"
"22970","0.3453125","0.3453125","0.3453125"
"22980","0.3078125","0.3078125","0.3078125"
"22990","0.30546875","0.30546875","0.30546875"
"23000","0.340625","0.340625","0.340625"
"23010","0.325","0.325","0.325"
"23020","0.34609375","0.34609375","0.34609375"
"23030","0.328125","0.328125","0.328125"
"23040","0.34453125","0.34453125","0.34453125"
"23050","0.3421875","0.3421875","0.3421875"
"23060","0.33515625","0.33515625","0.33515625"
"23070","0.02734375","0.02734375","0.02734375"
"23080","0.3234375","0.3234375","0.3234375"
"23090","0.33671875","0.33671875","0.33671875"
"23100","0.34375","0.34375","0.34375"
"23110","0.33359375","0.33359375","0.33359375"
"23120","0.3515625","0.3515625","0.3515625"
"23130","0.34609375","0.34609375","0.34609375"
"23140","0.3484375","0.3484375","0.3484375"
"23150","0.33671875","0.33671875","0.33671875"
"23160","0.34765625","0.34765625","0.34765625"
"23170","0.32890625","0.32890625","0.32890625"
"23180","0.346875","0.346875","0.346875"
"23190","0.3328125","0.3328125","0.3328125"
"23200","0.346875","0.346875","0.346875"
"23210","0.33046875","0.33046875","0.33046875"
"23220","0.3453125","0.3453125","0.3453125"
"23230","0.33046875","0.33046875","0.33046875"
"23240","0.32734375","0.32734375","0.32734375"
"23250","0.33046875","0.33046875","0.33046875"
"23260","0.3265625","0.3265625","0.3265625"
"23270","0.34609375","0.34609375","0.34609375"
"23280","0.34140625","0.34140625","0.34140625"
"23290","0.340625","0.340625","0.340625"
"23300","0.31015625","0.31015625","0.31015625"
"23310","0.33671875","0.33671875","0.33671875"
"23320","0.3203125","0.3203125","0.3203125"
"23330","0.33046875","0.33046875","0.33046875"
"23340","0.32421875","0.32421875","0.32421875"
"23350","0.3140625","0.3140625","0.3140625"
"23360","0.34296875","0.34296875","0.34296875"
"23370","0.3109375","0.3109375","0.3109375"
"23380","0.31484375","0.31484375","0.31484375"
"23390","0.3390625","0.3390625","0.3390625"
"23400","0.3328125","0.3328125","0.3328125"
"23410","0.35078125","0.35078125","0.35078125"
"23420","0.33125","0.33125","0.33125"
"23430","0.3109375","0.3109375","0.3109375"
"23440","0.34921875","0.34921875","0.34921875"
"23450","0.33984375","0.33984375","0.33984375"
"23460","0.33328125178813933","0.33328125178813933","0.33328125178813933"
"23470","0.328125","0.328125","0.328125"
"23480","0.3625","0.3625","0.3625"
"23490","0.33125","0.33125","0.33125"
"23500","0.328125","0.328125","0.328125"
"23510","0.32890625","0.32890625","0.32890625"
"23520","0.33125","0.33125","0.33125"
"23530","0.309375","0.309375","0.309375"
"23540","0.3375","0.3375","0.3375"
"23550","0.35078125","0.35078125","0.35078125"
"23560","0.35859375","0.35859375","0.35859375"
"23570","0.30859375","0.30859375","0.30859375"
"23580","0.3359375","0.3359375","0.3359375"
"23590","0.34375","0.34375","0.34375"
"23600","0.31796875","0.31796875","0.31796875"
"23610","0.33671875","0.33671875","0.33671875"
"23620","0.34140625","0.34140625","0.34140625"
"23630","0.34921875","0.34921875","0.34921875"
"23640","0.34375","0.34375","0.34375"
"23650","0.3234375","0.3234375","0.3234375"
"23660","0.34453125","0.34453125","0.34453125"
"23670","0.334375","0.334375","0.334375"
"23680","0.3328125","0.3328125","0.3328125"
"23690","0.33671875","0.33671875","0.33671875"
"23700","0.32578125","0.32578125","0.32578125"
"23710","0.30703125","0.30703125","0.30703125"
"23720","0.33515625","0.33515625","0.33515625"
"23730","0.34140625","0.34140625","0.34140625"
"23740","0.321875","0.321875","0.321875"
"23750","0.32109375","0.32109375","0.32109375"
"23760","0.3453125","0.3453125","0.3453125"
"23770","0.33046875","0.33046875","0.33046875"
"23780","0.353125","0.353125","0.353125"
"23790","0.315625","0.315625","0.315625"
"23800","0.31875","0.31875","0.31875"
"23810","0.34453125","0.34453125","0.34453125"
"23820","0.34296875","0.34296875","0.34296875"
"23830","0.3328125","0.3328125","0.3328125"
"23840","0.3203125","0.3203125","0.3203125"
"23850","0.328125","0.328125","0.328125"
"23860","0.2984375","0.2984375","0.2984375"
"23870","0.3578125","0.3578125","0.3578125"
"23880","0.33984375","0.33984375","0.33984375"
"23890","0.334375","0.334375","0.334375"
"23900","0.34296875","0.34296875","0.34296875"
"23910","0.30625","0.30625","0.30625"
"23920","0.36015625","0.36015625","0.36015625"
"23930","0.3203125","0.3203125","0.3203125"
"23940","0.3328125","0.3328125","0.3328125"
"23950","0.34140625","0.34140625","0.34140625"
"23960","0.328125","0.328125","0.328125"
"23970","0.32890625","0.32890625","0.32890625"
"23980","0.34921875","0.34921875","0.34921875"
"23990","0.33203125","0.33203125","0.33203125"
"24000","0.33359375","0.33359375","0.33359375"
"24010","0.33203125","0.33203125","0.33203125"
"24020","0.3140625","0.3140625","0.3140625"
"24030","0.3328125","0.3328125","0.3328125"
"24040","0.32578125","0.32578125","0.32578125"
"24050","0.3234375","0.3234375","0.3234375"
"24060","0.32109375","0.32109375","0.32109375"
"24070","0.34765625","0.34765625","0.34765625"
"24080","0.34296875","0.34296875","0.34296875"
"24090","0.334375","0.334375","0.334375"
"24100","0.3203125","0.3203125","0.3203125"
"24110","0.325","0.325","0.325"
"24120","0.31328125","0.31328125","0.31328125"
"24130","0.33984375","0.33984375","0.33984375"
"24140","0.35078125","0.35078125","0.35078125"
"24150","0.3296875","0.3296875","0.3296875"
"24160","0.325","0.325","0.325"
"24170","0.3203125","0.3203125","0.3203125"
"24180","0.31953125","0.31953125","0.31953125"
"24190","0.3375","0.3375","0.3375"
"24200","0.32890625","0.32890625","0.32890625"
"24210","0.3515625","0.3515625","0.3515625"
"24220","0.3359375","0.3359375","0.3359375"
"24230","0.32734375","0.32734375","0.32734375"
"24240","0.3078125","0.3078125","0.3078125"
"24250","0.25078125","0.25078125","0.25078125"
"24260","0.32734375","0.32734375","0.32734375"
"24270","0.3375","0.3375","0.3375"
"24280","0.32890625","0.32890625","0.32890625"
"24290","0.3328125","0.3328125","0.3328125"
"24300","0.34609375","0.34609375","0.34609375"
"24310","0.31796875","0.31796875","0.31796875"
"24320","0.3296875","0.3296875","0.3296875"
"24330","0.321875","0.321875","0.321875"
"24340","0.34375","0.34375","0.34375"
"24350","0.33671875","0.33671875","0.33671875"
"24360","0.3421875","0.3421875","0.3421875"
"24370","0.33203125","0.33203125","0.33203125"
"24380","0.34609375","0.34609375","0.34609375"
"24390","0.33125","0.33125","0.33125"
"24400","0.334375","0.334375","0.334375"
"24410","0.321875","0.321875","0.321875"
"24420","0.33359375","0.33359375","0.33359375"
"24430","0.33359375","0.33359375","0.33359375"
"24440","0.32109375","0.32109375","0.32109375"
"24450","0.346875","0.346875","0.346875"
"24460","0.30625","0.30625","0.30625"
"24470","0.3203125","0.3203125","0.3203125"
"24480","0.3296875","0.3296875","0.3296875"
"24490","0.35234375","0.35234375","0.35234375"
"24500","0.3375","0.3375","0.3375"
"24510","0.32890625","0.32890625","0.32890625"
"24520","0.334375","0.334375","0.334375"
"24530","0.32890625","0.32890625","0.32890625"
"24540","0.365625","0.365625","0.365625"
"24550","0.334375","0.334375","0.334375"
"24560","0.34296875","0.34296875","0.34296875"
"24570","0.3328125","0.3328125","0.3328125"
"24580","0.328125","0.328125","0.328125"
"24590","0.34921875","0.34921875","0.34921875"
"24600","0.340625","0.340625","0.340625"
"24610","0.328125","0.328125","0.328125"
"24620","0.34609375","0.34609375","0.34609375"
"24630","0.33984375","0.33984375","0.33984375"
"24640","0.22578125","0.22578125","0.22578125"
"24650","0.32734375","0.32734375","0.32734375"
"24660","0.3265625","0.3265625","0.3265625"
"24670","0.359375","0.359375","0.359375"
"24680","0.3421875","0.3421875","0.3421875"
"24690","0.33203125","0.33203125","0.33203125"
"24700","0.321875","0.321875","0.321875"
"24710","0.3171875","0.3171875","0.3171875"
"24720","0.33359375","0.33359375","0.33359375"
"24730","0.309375","0.309375","0.309375"
"24740","0.328125","0.328125","0.328125"
"24750","0.34140625","0.34140625","0.34140625"
"24760","0.33828125","0.33828125","0.33828125"
"24770","0.325","0.325","0.325"
"24780","0.35234375","0.35234375","0.35234375"
"24790","0.34140625","0.34140625","0.34140625"
"24800","0.33125","0.33125","0.33125"
"24810","0.3375","0.3375","0.3375"
"24820","0.32421875","0.32421875","0.32421875"
"24830","0.35625","0.35625","0.35625"
"24840","0.340625","0.340625","0.340625"
"24850","0.3515625","0.3515625","0.3515625"
"24860","0.32890625","0.32890625","0.32890625"
"24870","0.35078125","0.35078125","0.35078125"
"24880","0.33046875","0.33046875","0.33046875"
"24890","0.34140625","0.34140625","0.34140625"
"24900","0.3359375","0.3359375","0.3359375"
"24910","0.3265625","0.3265625","0.3265625"
"24920","0.3203125","0.3203125","0.3203125"
"24930","0.33046875","0.33046875","0.33046875"
"24940","0.3359375","0.3359375","0.3359375"
"24950","0.31484375","0.31484375","0.31484375"
"24960","0.3453125","0.3453125","0.3453125"
"24970","0.33203125","0.33203125","0.33203125"
"24980","0.3234375","0.3234375","0.3234375"
"24990","0.315625","0.315625","0.315625"
"25000","0.33515625","0.33515625","0.33515625"
"25010","0.3453125","0.3453125","0.3453125"
"25020","0.33671875","0.33671875","0.33671875"
"25030","0.1984375","0.1984375","0.1984375"
"25040","0.3421875","0.3421875","0.3421875"
"25050","0.34609375","0.34609375","0.34609375"
"25060","0.33515625","0.33515625","0.33515625"
"25070","0.3359375","0.3359375","0.3359375"
"25080","0.32578125","0.32578125","0.32578125"
"25090","0.3359375","0.3359375","0.3359375"
"25100","0.34296875","0.34296875","0.34296875"
"25110","0.328125","0.328125","0.328125"
"25120","0.3328125","0.3328125","0.3328125"
"25130","0.334375","0.334375","0.334375"
"25140","0.33828125","0.33828125","0.33828125"
"25150","0.340625","0.340625","0.340625"
